M,0.455,0.350,0.105,0.416,0.163,0.097,0.145,11
F,0.625,0.490,0.155,1.209,0.465,0.162,0.411,11
M,0.625,0.470,0.170,1.167,0.461,0.257,0.395,11
M,0.650,0.525,0.175,1.537,0.687,0.359,0.405,11
M,0.680,0.515,0.170,1.612,0.842,0.306,0.395,11
M,0.560,0.455,0.155,0.797,0.340,0.190,0.243,11
F,0.625,0.490,0.190,1.702,0.747,0.411,0.386,11
F,0.675,0.510,0.150,1.197,0.475,0.304,0.386,11
I,0.580,0.470,0.150,0.907,0.444,0.186,0.245,11
M,0.665,0.525,0.175,1.443,0.664,0.385,0.353,11
F,0.730,0.580,0.190,1.738,0.679,0.435,0.520,11
F,0.725,0.600,0.200,1.737,0.697,0.359,0.595,11
F,0.750,0.565,0.215,1.938,0.774,0.483,0.575,11
I,0.470,0.350,0.135,0.567,0.232,0.147,0.153,11
I,0.490,0.385,0.140,0.543,0.198,0.127,0.175,11
M,0.590,0.465,0.155,1.136,0.525,0.262,0.275,11
F,0.680,0.520,0.185,1.494,0.615,0.394,0.406,11
M,0.680,0.520,0.165,1.478,0.724,0.279,0.406,11
M,0.685,0.530,0.170,1.560,0.647,0.383,0.465,11
M,0.630,0.505,0.155,1.105,0.492,0.226,0.325,11
I,0.575,0.450,0.135,0.825,0.338,0.212,0.239,11
I,0.355,0.280,0.100,0.228,0.094,0.046,0.085,11
M,0.650,0.515,0.180,1.463,0.658,0.314,0.412,11
M,0.565,0.455,0.155,0.936,0.421,0.183,0.260,11
F,0.435,0.320,0.120,0.379,0.152,0.092,0.125,11
M,0.650,0.525,0.175,1.472,0.675,0.315,0.399,11
M,0.380,0.285,0.100,0.267,0.115,0.061,0.075,11
M,0.600,0.460,0.155,0.666,0.285,0.149,0.269,11
M,0.570,0.455,0.150,0.960,0.387,0.239,0.275,11
M,0.385,0.310,0.100,0.285,0.107,0.075,0.100,11
M,0.615,0.475,0.170,1.183,0.474,0.290,0.240,11
M,0.600,0.480,0.155,1.014,0.451,0.189,0.325,11
I,0.440,0.310,0.115,0.363,0.134,0.082,0.120,11
F,0.515,0.425,0.135,0.712,0.267,0.161,0.250,11
M,0.550,0.420,0.145,0.739,0.321,0.149,0.252,11
F,0.755,0.625,0.210,2.505,1.197,0.513,0.679,11
F,0.670,0.530,0.225,1.562,0.630,0.487,0.373,11
I,0.580,0.425,0.145,0.830,0.379,0.161,0.258,11
M,0.570,0.460,0.155,1.001,0.454,0.205,0.265,11
M,0.645,0.510,0.155,1.539,0.641,0.359,0.430,11
M,0.590,0.490,0.135,1.008,0.422,0.225,0.285,11
M,0.575,0.470,0.140,0.838,0.349,0.174,0.240,11
M,0.730,0.575,0.210,2.069,0.929,0.409,0.643,11
M,0.585,0.455,0.150,0.987,0.436,0.208,0.310,11
F,0.680,0.550,0.190,1.807,0.823,0.366,0.515,11
M,0.645,0.520,0.175,1.636,0.779,0.342,0.432,11
F,0.610,0.490,0.170,1.348,0.705,0.250,0.305,11
F,0.490,0.385,0.125,0.540,0.218,0.128,0.165,11
I,0.560,0.440,0.155,0.811,0.369,0.178,0.235,11
I,0.510,0.405,0.120,0.610,0.229,0.131,0.235,11
M,0.680,0.520,0.175,1.543,0.753,0.351,0.374,11
M,0.670,0.525,0.200,1.741,0.621,0.297,0.657,11
F,0.530,0.415,0.115,0.592,0.233,0.159,0.180,11
F,0.605,0.485,0.165,0.952,0.454,0.193,0.277,11
M,0.670,0.545,0.200,1.703,0.833,0.374,0.410,11
F,0.645,0.520,0.170,1.197,0.526,0.293,0.317,11
F,0.545,0.415,0.150,0.734,0.280,0.163,0.219,11
F,0.500,0.375,0.115,0.595,0.185,0.148,0.190,11
M,0.545,0.450,0.150,0.880,0.387,0.150,0.263,11
I,0.620,0.475,0.160,0.907,0.371,0.167,0.308,11
F,0.750,0.570,0.210,2.236,1.109,0.520,0.545,11
F,0.605,0.505,0.180,1.434,0.729,0.264,0.431,11
M,0.505,0.400,0.130,0.764,0.304,0.189,0.218,11
M,0.600,0.495,0.185,1.115,0.506,0.264,0.367,11
F,0.630,0.515,0.160,1.336,0.553,0.321,0.350,11
F,0.635,0.505,0.165,1.251,0.577,0.227,0.383,11
F,0.580,0.455,0.120,0.940,0.399,0.257,0.265,11
M,0.415,0.320,0.100,0.301,0.122,0.058,0.104,11
I,0.445,0.330,0.120,0.347,0.120,0.084,0.105,11
F,0.655,0.510,0.155,1.290,0.535,0.286,0.410,11
F,0.595,0.450,0.150,1.114,0.587,0.221,0.250,11
F,0.470,0.375,0.105,0.513,0.232,0.142,0.130,11
M,0.645,0.510,0.160,1.184,0.556,0.239,0.345,11
I,0.610,0.490,0.160,1.155,0.587,0.239,0.292,11
M,0.330,0.245,0.085,0.171,0.066,0.037,0.055,11
F,0.620,0.510,0.180,1.332,0.594,0.276,0.388,11
F,0.475,0.380,0.145,0.570,0.167,0.118,0.187,11
M,0.630,0.480,0.185,1.210,0.530,0.256,0.322,11
I,0.555,0.435,0.145,0.698,0.262,0.158,0.240,11
M,0.655,0.525,0.160,1.460,0.686,0.311,0.405,11
M,0.570,0.455,0.155,0.832,0.359,0.174,0.277,11
I,0.620,0.490,0.160,1.066,0.446,0.246,0.305,11
M,0.615,0.470,0.175,1.242,0.568,0.287,0.317,11
M,0.430,0.345,0.115,0.305,0.093,0.055,0.120,11
F,0.655,0.505,0.195,1.441,0.688,0.381,0.363,11
M,0.720,0.585,0.220,1.914,0.916,0.448,0.479,11
F,0.595,0.430,0.210,1.525,0.653,0.396,0.410,11
F,0.665,0.520,0.165,1.689,0.730,0.407,0.427,11
F,0.670,0.515,0.170,1.427,0.661,0.340,0.370,11
F,0.580,0.465,0.165,1.102,0.404,0.210,0.350,11
M,0.615,0.470,0.145,1.029,0.444,0.283,0.285,11
F,0.635,0.485,0.190,1.377,0.634,0.289,0.406,11
M,0.645,0.525,0.160,1.508,0.746,0.245,0.433,11
F,0.650,0.520,0.195,1.628,0.689,0.391,0.432,11
I,0.605,0.435,0.130,0.903,0.432,0.174,0.260,11
F,0.600,0.465,0.160,1.133,0.466,0.289,0.298,11
M,0.400,0.310,0.110,0.314,0.138,0.057,0.100,11
F,0.655,0.515,0.180,1.412,0.620,0.249,0.497,11
M,0.580,0.460,0.180,1.145,0.480,0.277,0.325,11
F,0.630,0.495,0.165,1.308,0.599,0.284,0.315,11
M,0.520,0.410,0.115,0.770,0.263,0.157,0.260,11
F,0.750,0.550,0.195,1.833,0.830,0.366,0.440,11
M,0.490,0.380,0.135,0.542,0.218,0.095,0.190,11
M,0.720,0.560,0.180,1.587,0.691,0.375,0.443,11
F,0.730,0.560,0.190,1.943,0.799,0.520,0.566,11
M,0.545,0.450,0.150,0.978,0.337,0.191,0.300,11
M,0.650,0.505,0.190,1.274,0.590,0.230,0.391,11
F,0.650,0.500,0.170,1.405,0.694,0.318,0.324,11
M,0.595,0.500,0.165,1.060,0.402,0.280,0.275,11
F,0.640,0.500,0.165,1.164,0.554,0.239,0.320,11
M,0.580,0.445,0.150,0.953,0.432,0.195,0.287,11
F,0.450,0.350,0.125,0.444,0.185,0.090,0.145,11
F,0.660,0.525,0.190,1.670,0.653,0.488,0.490,11
I,0.550,0.430,0.145,0.790,0.375,0.171,0.223,11
M,0.635,0.515,0.160,1.208,0.539,0.282,0.345,11
F,0.670,0.540,0.195,1.619,0.740,0.331,0.465,11
M,0.655,0.590,0.200,1.546,0.654,0.377,0.415,11
F,0.655,0.545,0.185,1.759,0.687,0.313,0.547,11
F,0.435,0.350,0.120,0.459,0.192,0.100,0.130,11
M,0.585,0.450,0.150,0.997,0.406,0.283,0.251,11
F,0.675,0.510,0.185,1.473,0.630,0.303,0.425,11
M,0.650,0.525,0.185,1.488,0.665,0.337,0.378,11
I,0.590,0.460,0.145,0.902,0.419,0.179,0.260,11
I,0.490,0.380,0.120,0.529,0.217,0.139,0.155,11
F,0.610,0.470,0.165,1.179,0.566,0.279,0.294,11
M,0.690,0.550,0.180,1.692,0.666,0.402,0.500,11
F,0.585,0.475,0.165,1.053,0.458,0.217,0.300,11
M,0.685,0.535,0.175,1.432,0.637,0.247,0.460,11
M,0.640,0.525,0.185,1.707,0.763,0.421,0.444,11
F,0.545,0.410,0.125,0.694,0.298,0.146,0.210,11
M,0.525,0.400,0.170,0.731,0.279,0.206,0.195,11
M,0.585,0.510,0.160,1.218,0.639,0.241,0.300,11
F,0.650,0.505,0.165,1.160,0.479,0.274,0.349,11
F,0.620,0.485,0.175,1.271,0.531,0.308,0.370,11
M,0.615,0.475,0.205,1.337,0.600,0.282,0.370,11
F,0.470,0.350,0.145,0.518,0.187,0.124,0.180,11
M,0.615,0.475,0.155,1.074,0.438,0.259,0.310,11
F,0.525,0.410,0.135,0.709,0.293,0.153,0.235,11
F,0.600,0.465,0.155,1.040,0.476,0.250,0.280,11
F,0.700,0.550,0.170,1.684,0.754,0.327,0.320,11
M,0.735,0.585,0.185,2.124,0.952,0.550,0.500,11
M,0.650,0.525,0.190,1.369,0.598,0.296,0.400,11
F,0.710,0.545,0.175,1.907,0.873,0.457,0.475,11
F,0.700,0.575,0.200,1.737,0.776,0.397,0.461,11
F,0.620,0.540,0.165,1.139,0.500,0.244,0.357,11
F,0.600,0.475,0.155,1.059,0.441,0.190,0.390,11
F,0.650,0.505,0.165,1.357,0.573,0.281,0.430,11
M,0.665,0.505,0.160,1.289,0.615,0.253,0.367,11
F,0.660,0.505,0.185,1.528,0.690,0.303,0.441,11
M,0.720,0.565,0.190,2.081,1.082,0.431,0.503,11
M,0.690,0.550,0.195,1.777,0.769,0.380,0.431,11
F,0.615,0.475,0.175,1.194,0.559,0.259,0.317,11
M,0.735,0.590,0.215,1.747,0.728,0.403,0.557,11
F,0.780,0.630,0.215,2.657,1.488,0.499,0.586,11
I,0.605,0.485,0.150,1.238,0.632,0.226,0.330,11
F,0.410,0.305,0.100,0.363,0.174,0.065,0.110,11
M,0.685,0.520,0.150,1.374,0.719,0.293,0.320,11
F,0.645,0.500,0.200,1.429,0.639,0.305,0.360,11
M,0.640,0.505,0.180,1.297,0.590,0.313,0.363,11
M,0.650,0.495,0.170,1.276,0.622,0.231,0.399,11
M,0.675,0.510,0.170,1.527,0.809,0.318,0.341,11
I,0.530,0.410,0.150,0.612,0.244,0.153,0.190,11
F,0.635,0.525,0.180,1.370,0.634,0.318,0.363,11
F,0.590,0.475,0.155,0.972,0.371,0.235,0.280,11
F,0.695,0.560,0.220,1.834,0.846,0.422,0.455,11
M,0.580,0.465,0.145,0.887,0.441,0.166,0.265,11
F,0.655,0.540,0.215,1.556,0.695,0.296,0.444,11
M,0.605,0.490,0.165,1.125,0.492,0.222,0.356,11
M,0.645,0.510,0.165,1.403,0.576,0.252,0.455,11
M,0.630,0.480,0.150,1.271,0.661,0.243,0.310,11
M,0.620,0.490,0.160,1.035,0.440,0.253,0.285,11
M,0.500,0.390,0.145,0.651,0.273,0.132,0.220,11
F,0.565,0.450,0.165,0.887,0.370,0.239,0.249,11
M,0.480,0.375,0.120,0.590,0.254,0.128,0.172,11
F,0.475,0.350,0.115,0.452,0.172,0.092,0.155,11
F,0.505,0.410,0.150,0.644,0.285,0.145,0.210,11
F,0.655,0.515,0.170,1.527,0.849,0.264,0.331,11
M,0.650,0.520,0.210,1.679,0.667,0.308,0.460,11
I,0.580,0.445,0.150,0.887,0.383,0.209,0.255,11
F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11
F,0.625,0.445,0.160,1.090,0.460,0.297,0.304,11
M,0.595,0.455,0.145,0.942,0.430,0.182,0.277,11
M,0.630,0.485,0.180,1.244,0.518,0.308,0.370,11
M,0.575,0.455,0.155,1.013,0.469,0.209,0.295,11
I,0.630,0.490,0.170,1.217,0.552,0.212,0.310,11
I,0.660,0.525,0.215,1.786,0.673,0.362,0.407,11
F,0.710,0.565,0.195,1.817,0.785,0.492,0.490,11
F,0.665,0.540,0.195,1.764,0.851,0.362,0.470,11
F,0.505,0.405,0.180,0.606,0.239,0.124,0.180,11
I,0.520,0.380,0.140,0.525,0.178,0.115,0.185,11
F,0.635,0.505,0.155,1.290,0.594,0.314,0.345,11
F,0.630,0.495,0.200,1.426,0.659,0.336,0.380,11
F,0.495,0.375,0.150,0.597,0.262,0.135,0.178,11
I,0.625,0.485,0.160,1.150,0.526,0.257,0.332,11
F,0.610,0.475,0.140,1.133,0.528,0.236,0.350,11
F,0.495,0.385,0.135,0.663,0.301,0.164,0.185,11
I,0.495,0.390,0.125,0.666,0.284,0.162,0.200,11
M,0.585,0.430,0.160,0.955,0.363,0.176,0.270,11
F,0.425,0.345,0.110,0.367,0.125,0.081,0.117,11
F,0.755,0.575,0.200,2.073,1.014,0.466,0.480,11
F,0.670,0.510,0.155,1.278,0.561,0.305,0.358,11
M,0.510,0.395,0.125,0.581,0.244,0.134,0.188,11
F,0.650,0.525,0.190,1.385,0.888,0.310,0.405,11
F,0.665,0.505,0.160,1.292,0.631,0.293,0.320,11
F,0.545,0.430,0.165,0.802,0.294,0.183,0.280,11
F,0.555,0.425,0.140,0.788,0.282,0.160,0.285,11
F,0.660,0.530,0.185,1.346,0.546,0.271,0.476,11
M,0.500,0.400,0.145,0.603,0.216,0.138,0.210,11
F,0.680,0.560,0.195,1.778,0.861,0.322,0.415,11
F,0.540,0.420,0.140,0.805,0.369,0.173,0.210,11
M,0.465,0.350,0.120,0.521,0.202,0.163,0.185,11
F,0.640,0.485,0.145,1.134,0.553,0.251,0.302,11
F,0.700,0.560,0.175,1.661,0.861,0.328,0.398,11
F,0.630,0.480,0.160,1.199,0.527,0.335,0.315,11
M,0.670,0.540,0.195,1.217,0.532,0.274,0.332,11
M,0.600,0.495,0.175,1.301,0.620,0.284,0.329,11
M,0.650,0.500,0.155,1.202,0.565,0.314,0.294,11
M,0.565,0.390,0.125,0.744,0.352,0.130,0.169,11
M,0.655,0.515,0.160,1.310,0.553,0.369,0.345,11
F,0.610,0.485,0.165,1.087,0.426,0.232,0.380,11
M,0.625,0.470,0.180,1.136,0.451,0.325,0.305,11
M,0.695,0.530,0.190,1.726,0.763,0.436,0.455,11
M,0.585,0.450,0.175,1.128,0.493,0.262,0.335,11
M,0.625,0.490,0.165,1.184,0.517,0.238,0.390,11
F,0.655,0.500,0.205,1.528,0.622,0.373,0.454,11
I,0.550,0.445,0.145,0.783,0.305,0.157,0.265,11
I,0.465,0.380,0.130,0.454,0.190,0.080,0.155,11
M,0.545,0.440,0.140,0.840,0.356,0.191,0.239,11
M,0.655,0.510,0.215,1.784,0.889,0.410,0.420,11
M,0.530,0.410,0.155,0.716,0.281,0.169,0.214,11
M,0.625,0.485,0.170,1.437,0.586,0.293,0.475,11
F,0.525,0.400,0.115,0.630,0.256,0.144,0.180,11
I,0.565,0.430,0.150,0.822,0.332,0.169,0.290,11
F,0.685,0.565,0.175,1.638,0.778,0.375,0.438,11
F,0.580,0.450,0.185,0.996,0.395,0.272,0.285,11
M,0.635,0.495,0.150,1.081,0.483,0.242,0.310,11
F,0.720,0.545,0.185,1.719,0.793,0.401,0.468,11
F,0.700,0.555,0.220,1.666,0.647,0.429,0.455,11
M,0.600,0.460,0.170,1.181,0.456,0.337,0.329,11
F,0.430,0.325,0.115,0.387,0.148,0.107,0.110,11
F,0.575,0.445,0.135,0.883,0.381,0.204,0.260,11
I,0.565,0.440,0.175,0.874,0.414,0.210,0.210,11
F,0.610,0.485,0.170,1.101,0.513,0.229,0.305,11
M,0.580,0.470,0.165,0.927,0.322,0.199,0.315,11
F,0.680,0.550,0.175,1.473,0.713,0.282,0.430,11
F,0.690,0.535,0.185,1.826,0.797,0.409,0.499,11
F,0.695,0.565,0.190,1.764,0.747,0.399,0.498,11
I,0.560,0.445,0.165,1.029,0.454,0.253,0.275,11
F,0.655,0.455,0.170,1.290,0.587,0.317,0.342,11
F,0.630,0.475,0.150,1.172,0.536,0.254,0.316,11
M,0.675,0.515,0.150,1.312,0.556,0.285,0.412,11
F,0.545,0.440,0.175,0.775,0.299,0.188,0.265,11
M,0.635,0.495,0.195,1.172,0.445,0.312,0.348,11
M,0.680,0.530,0.180,1.529,0.764,0.312,0.403,11
M,0.600,0.495,0.175,1.290,0.606,0.276,0.345,11
M,0.375,0.300,0.100,0.247,0.104,0.048,0.083,11
M,0.610,0.480,0.140,1.063,0.516,0.225,0.292,11
F,0.620,0.495,0.170,1.062,0.372,0.213,0.340,11
M,0.320,0.245,0.075,0.156,0.059,0.038,0.049,11
M,0.630,0.505,0.150,1.317,0.633,0.247,0.370,11
M,0.720,0.545,0.195,1.748,0.822,0.383,0.471,11
M,0.650,0.505,0.170,1.560,0.695,0.352,0.395,11
F,0.620,0.500,0.175,1.107,0.490,0.240,0.343,11
M,0.590,0.440,0.150,0.956,0.366,0.243,0.295,11
I,0.470,0.350,0.130,0.466,0.185,0.099,0.145,11
M,0.640,0.530,0.165,1.190,0.477,0.300,0.350,11
M,0.745,0.565,0.215,1.931,0.896,0.459,0.500,11
F,0.625,0.490,0.200,1.383,0.590,0.285,0.381,11
M,0.560,0.435,0.180,0.889,0.360,0.204,0.250,11
M,0.355,0.280,0.095,0.246,0.096,0.062,0.075,11
M,0.710,0.570,0.195,1.348,0.899,0.444,0.454,11
I,0.445,0.345,0.130,0.408,0.137,0.065,0.180,11
I,0.525,0.430,0.150,0.737,0.323,0.161,0.215,11
I,0.450,0.355,0.115,0.439,0.184,0.108,0.113,11
F,0.680,0.560,0.195,1.664,0.580,0.386,0.545,11
M,0.645,0.500,0.180,1.461,0.599,0.243,0.439,11
M,0.710,0.555,0.175,2.140,1.246,0.373,0.434,11
M,0.610,0.470,0.150,1.163,0.565,0.258,0.309,11
M,0.630,0.490,0.170,1.175,0.526,0.273,0.339,11
F,0.720,0.590,0.205,1.750,0.776,0.423,0.480,11
M,0.750,0.555,0.215,2.201,1.062,0.524,0.529,11
M,0.575,0.425,0.140,0.864,0.393,0.227,0.200,11
F,0.445,0.355,0.150,0.485,0.181,0.125,0.155,11
M,0.710,0.560,0.220,2.015,0.922,0.454,0.566,11
F,0.565,0.445,0.125,0.831,0.314,0.179,0.230,11
I,0.565,0.430,0.135,0.855,0.321,0.178,0.275,11
M,0.465,0.360,0.125,0.437,0.169,0.108,0.145,11
M,0.65,0.508,0.155,1.25,0.565,0.314,0.291,11
F,0.49,0.375,0.138,0.613,0.256,0.104,0.22,11
M,0.77,0.605,0.176,2.024,0.801,0.533,0.355,11
M,0.65,0.505,0.19,1.274,0.59,0.221,0.391,11
F,0.495,0.375,0.15,0.597,0.262,0.139,0.178,11
F,0.618,0.475,0.152,1.008,0.371,0.235,0.28,11
M,0.65,0.505,0.17,1.572,0.695,0.352,0.415,11
M,0.68,0.511,0.174,1.508,0.726,0.307,0.402,11
I,0.445,0.34,0.126,0.408,0.137,0.065,0.174,11
M,0.545,0.435,0.145,0.939,0.379,0.125,0.344,11
F,0.615,0.475,0.175,1.238,0.57,0.259,0.317,11
M,0.63,0.49,0.17,1.175,0.526,0.273,0.339,11
M,0.625,0.495,0.155,1.049,0.495,0.212,0.322,11
F,0.444,0.335,0.14,0.457,0.179,0.114,0.137,11
I,0.58,0.44,0.145,0.834,0.366,0.161,0.258,11
M,0.77,0.585,0.171,2.051,0.769,0.506,0.355,11
F,0.522,0.415,0.156,0.741,0.28,0.163,0.227,11
F,0.604,0.5,0.175,1.107,0.49,0.247,0.352,11
M,0.576,0.455,0.164,0.86,0.402,0.168,0.245,11
M,0.656,0.49,0.155,1.253,0.535,0.29,0.335,11
F,0.659,0.503,0.162,1.073,0.459,0.195,0.359,11
M,0.655,0.52,0.176,1.492,0.719,0.361,0.355,11
F,0.67,0.559,0.195,1.619,0.74,0.331,0.465,11
F,0.68,0.52,0.185,1.559,0.606,0.413,0.392,11
F,0.5,0.375,0.115,0.595,0.185,0.148,0.19,11
I,0.49,0.38,0.117,0.512,0.21,0.139,0.155,11
I,0.445,0.345,0.13,0.408,0.14,0.065,0.18,11
M,0.62,0.49,0.16,1.015,0.44,0.256,0.285,11
F,0.655,0.505,0.195,1.441,0.672,0.381,0.363,11
M,0.71,0.57,0.2,1.348,0.899,0.459,0.454,11
M,0.585,0.428,0.16,0.955,0.363,0.168,0.27,11
F,0.635,0.493,0.151,1.022,0.464,0.191,0.35,11
F,0.675,0.533,0.185,1.473,0.66,0.294,0.425,11
M,0.615,0.495,0.155,1.287,0.414,0.293,0.315,11
F,0.46,0.38,0.128,0.671,0.307,0.153,0.16,11
F,0.724,0.608,0.201,1.75,0.776,0.423,0.48,11
I,0.476,0.35,0.135,0.587,0.232,0.147,0.155,11
M,0.31,0.235,0.058,0.12,0.042,0.033,0.04,11
M,0.638,0.48,0.185,1.21,0.53,0.256,0.326,11
M,0.708,0.51,0.17,1.561,0.809,0.318,0.341,11
F,0.593,0.445,0.13,0.883,0.381,0.197,0.26,11
F,0.53,0.425,0.13,0.709,0.281,0.153,0.235,11
F,0.706,0.545,0.175,1.923,0.876,0.457,0.475,11
I,0.66,0.5,0.215,1.776,0.673,0.362,0.407,11
F,0.565,0.445,0.125,0.837,0.314,0.188,0.23,11
F,0.604,0.455,0.12,0.952,0.399,0.257,0.252,11
F,0.575,0.445,0.135,0.883,0.381,0.204,0.26,11
M,0.661,0.51,0.165,1.385,0.576,0.252,0.455,11
F,0.435,0.35,0.12,0.442,0.192,0.1,0.135,11
M,0.632,0.502,0.15,1.239,0.661,0.247,0.31,11
I,0.606,0.49,0.16,1.066,0.446,0.246,0.311,11
F,0.612,0.475,0.175,1.194,0.559,0.27,0.327,11
M,0.56,0.455,0.167,0.86,0.402,0.164,0.245,11
F,0.49,0.37,0.116,0.541,0.171,0.114,0.185,11
F,0.615,0.475,0.15,1.114,0.52,0.267,0.301,11
M,0.655,0.525,0.16,1.46,0.701,0.311,0.405,11
F,0.575,0.450,0.120,0.959,0.447,0.169,0.275,12
M,0.670,0.505,0.160,1.259,0.626,0.311,0.308,12
F,0.575,0.450,0.100,0.932,0.431,0.222,0.235,12
M,0.770,0.620,0.195,2.516,1.116,0.642,0.642,12
M,0.470,0.375,0.120,0.557,0.226,0.122,0.195,12
I,0.570,0.445,0.145,0.741,0.306,0.172,0.183,12
I,0.470,0.370,0.120,0.471,0.185,0.106,0.155,12
M,0.620,0.495,0.180,1.256,0.577,0.254,0.355,12
M,0.540,0.415,0.145,0.740,0.264,0.168,0.245,12
F,0.645,0.510,0.180,1.620,0.782,0.322,0.468,12
F,0.585,0.475,0.185,0.858,0.347,0.179,0.275,12
M,0.715,0.520,0.180,1.600,0.708,0.353,0.445,12
M,0.550,0.460,0.130,0.709,0.305,0.146,0.205,12
F,0.500,0.405,0.150,0.597,0.253,0.126,0.185,12
F,0.710,0.570,0.195,1.981,0.993,0.493,0.480,12
F,0.600,0.465,0.165,0.888,0.309,0.246,0.262,12
M,0.775,0.630,0.250,2.780,1.349,0.760,0.578,12
F,0.480,0.380,0.135,0.507,0.192,0.137,0.155,12
M,0.500,0.400,0.130,0.665,0.258,0.133,0.240,12
F,0.475,0.365,0.130,0.481,0.191,0.114,0.148,12
M,0.635,0.500,0.170,1.435,0.611,0.309,0.418,12
M,0.525,0.415,0.160,0.645,0.260,0.158,0.220,12
I,0.515,0.390,0.140,0.556,0.200,0.114,0.224,12
M,0.620,0.500,0.200,1.221,0.461,0.263,0.430,12
F,0.610,0.485,0.150,1.241,0.603,0.292,0.309,12
I,0.560,0.440,0.170,0.945,0.355,0.218,0.300,12
F,0.570,0.450,0.160,0.972,0.397,0.255,0.260,12
I,0.560,0.440,0.165,0.800,0.335,0.174,0.250,12
M,0.635,0.500,0.165,1.273,0.654,0.213,0.365,12
F,0.720,0.575,0.180,1.671,0.732,0.361,0.501,12
F,0.610,0.480,0.190,1.296,0.522,0.323,0.365,12
I,0.375,0.280,0.100,0.257,0.117,0.059,0.073,12
F,0.450,0.345,0.115,0.496,0.191,0.117,0.140,12
M,0.510,0.400,0.130,0.644,0.270,0.167,0.205,12
M,0.735,0.590,0.205,2.087,0.909,0.474,0.625,12
M,0.610,0.485,0.170,1.023,0.419,0.241,0.360,12
M,0.645,0.500,0.175,1.511,0.674,0.376,0.378,12
F,0.500,0.385,0.115,0.679,0.295,0.138,0.195,12
F,0.575,0.450,0.160,0.978,0.314,0.231,0.330,12
F,0.690,0.525,0.190,1.492,0.643,0.391,0.420,12
M,0.535,0.440,0.150,0.677,0.256,0.139,0.260,12
I,0.550,0.415,0.135,0.810,0.299,0.202,0.280,12
F,0.595,0.465,0.140,1.113,0.518,0.244,0.305,12
F,0.595,0.450,0.165,1.081,0.490,0.253,0.279,12
M,0.510,0.395,0.145,0.619,0.216,0.139,0.240,12
M,0.500,0.380,0.135,0.584,0.230,0.127,0.180,12
M,0.665,0.520,0.175,1.373,0.606,0.320,0.395,12
F,0.565,0.450,0.160,0.795,0.361,0.156,0.230,12
F,0.610,0.470,0.195,1.274,0.469,0.332,0.398,12
F,0.615,0.500,0.175,1.377,0.559,0.330,0.292,12
M,0.470,0.370,0.135,0.547,0.222,0.133,0.170,12
M,0.385,0.285,0.105,0.291,0.122,0.069,0.088,12
M,0.650,0.510,0.175,1.155,0.496,0.203,0.385,12
F,0.655,0.515,0.200,1.494,0.726,0.309,0.405,12
I,0.500,0.380,0.155,0.668,0.275,0.156,0.180,12
M,0.505,0.395,0.135,0.592,0.288,0.132,0.185,12
M,0.480,0.380,0.130,0.618,0.300,0.142,0.175,12
F,0.590,0.455,0.165,1.161,0.380,0.246,0.280,12
I,0.550,0.420,0.135,0.816,0.400,0.149,0.230,12
F,0.595,0.465,0.145,1.107,0.402,0.242,0.310,12
F,0.530,0.400,0.165,0.772,0.286,0.198,0.230,12
F,0.405,0.325,0.110,0.358,0.145,0.073,0.110,12
F,0.565,0.450,0.185,0.929,0.302,0.181,0.265,12
M,0.680,0.535,0.185,1.607,0.725,0.322,0.498,12
M,0.610,0.480,0.165,1.244,0.635,0.257,0.305,12
M,0.500,0.405,0.155,0.772,0.346,0.154,0.245,12
M,0.610,0.485,0.175,1.245,0.544,0.297,0.345,12
M,0.745,0.575,0.200,1.884,0.954,0.336,0.495,12
F,0.655,0.500,0.140,1.171,0.541,0.318,0.285,12
M,0.610,0.500,0.165,1.272,0.492,0.185,0.490,12
M,0.690,0.525,0.200,1.783,0.917,0.333,0.461,12
F,0.585,0.465,0.170,0.992,0.387,0.224,0.265,12
M,0.630,0.480,0.145,1.012,0.424,0.237,0.305,12
F,0.565,0.505,0.210,1.277,0.501,0.279,0.355,12
F,0.635,0.510,0.185,1.286,0.526,0.295,0.411,12
M,0.665,0.525,0.180,1.429,0.672,0.290,0.400,12
F,0.660,0.535,0.175,1.518,0.711,0.313,0.415,12
F,0.505,0.385,0.135,0.619,0.251,0.118,0.200,12
M,0.495,0.385,0.135,0.709,0.211,0.138,0.262,12
F,0.480,0.375,0.105,0.525,0.219,0.120,0.155,12
M,0.570,0.450,0.160,0.862,0.373,0.218,0.255,12
F,0.670,0.550,0.190,1.391,0.543,0.304,0.400,12
F,0.645,0.520,0.190,1.311,0.580,0.288,0.370,12
M,0.595,0.470,0.150,0.892,0.359,0.211,0.245,12
M,0.630,0.490,0.160,1.090,0.407,0.224,0.354,12
F,0.740,0.565,0.205,2.119,0.966,0.519,0.482,12
F,0.590,0.465,0.150,0.997,0.392,0.246,0.340,12
F,0.660,0.530,0.185,1.349,0.493,0.245,0.490,12
F,0.735,0.565,0.205,2.128,0.949,0.460,0.565,12
M,0.765,0.600,0.220,2.302,1.007,0.509,0.621,12
I,0.620,0.480,0.180,1.131,0.529,0.266,0.306,12
M,0.530,0.435,0.135,0.737,0.328,0.132,0.220,12
F,0.655,0.505,0.190,1.349,0.594,0.275,0.425,12
M,0.565,0.425,0.100,0.715,0.306,0.166,0.180,12
